timestamp,device_id,tower_id,latitude,longitude
2023-01-01 03:32:00,10283,TWR_122,25.11891079080595,91.26371244186714
2023-01-01 03:33:00,10065,TWR_119,16.621361388138176,71.12885138280583
2023-01-01 03:34:00,10169,TWR_114,27.296322368059485,90.39509830960307
2023-01-01 03:35:00,10044,TWR_122,25.11891079080595,91.26371244186714
2023-01-01 03:36:00,10061,TWR_127,12.51461235739506,79.27164140099498
2023-01-01 03:37:00,10440,TWR_115,19.60605607398844,72.08680252426812
2023-01-01 03:38:00,10133,TWR_136,32.81106602001054,92.03338776540595
2023-01-01 03:39:00,10283,TWR_120,27.18862129753596,93.02999935039222
2023-01-01 03:40:00,10027,TWR_114,27.296322368059485,90.39509830960307
2023-01-01 03:41:00,10107,TWR_116,25.00170052944527,80.39868953239794
2023-01-01 03:42:00,10043,TWR_149,31.62939903482534,89.14120787318863
2023-01-01 03:43:00,10339,TWR_136,32.81106602001054,92.03338776540595
2023-01-01 03:44:00,10285,TWR_112,21.36350297118406,96.1179542051722
2023-01-01 03:45:00,10445,TWR_118,35.767857660247905,90.47885187747232
2023-01-01 03:46:00,10330,TWR_129,29.105825662803923,93.72916953471346
2023-01-01 03:47:00,10127,TWR_144,36.14080082686398,77.01848732975421
2023-01-01 03:48:00,10347,TWR_117,36.247746304049855,75.86912192144298
2023-01-01 03:49:00,10472,TWR_113,34.73301005196955,84.2770387295154
2023-01-01 03:50:00,10230,TWR_135,13.161260317999943,71.36020272622876
2023-01-01 03:51:00,10189,TWR_135,13.161260317999943,71.36020272622876
2023-01-01 03:52:00,10224,TWR_119,16.621361388138176,71.12885138280583
2023-01-01 03:53:00,10384,TWR_118,35.767857660247905,90.47885187747232
2023-01-01 03:54:00,10376,TWR_144,36.14080082686398,77.01848732975421
2023-01-01 03:55:00,10282,TWR_143,29.70181444490114,77.43457959213467
2023-01-01 03:56:00,10445,TWR_106,16.545624180177516,76.14710078093404
2023-01-01 03:57:00,10120,TWR_143,29.70181444490114,77.43457959213467
2023-01-01 03:58:00,10115,TWR_103,35.722138431333335,69.84319215829468
2023-01-01 03:59:00,10460,TWR_133,12.85971302788046,90.06276640989003
2023-01-01 04:00:00,10232,TWR_101,33.654403644373375,73.6835030101552
2023-01-01 04:01:00,10258,TWR_104,15.487346516301045,73.762754764491
2023-01-01 04:02:00,10358,TWR_109,19.303616213380455,68.16014139658446
2023-01-01 04:03:00,10197,TWR_131,19.28072850495105,96.619721161415
2023-01-01 04:04:00,10455,TWR_141,16.991844553958995,90.36684005389243
2023-01-01 04:05:00,10410,TWR_140,21.159046082342293,91.6483814251902
2023-01-01 04:06:00,10136,TWR_112,21.36350297118406,96.1179542051722
2023-01-01 04:07:00,10317,TWR_138,14.441802850159597,86.48916666930118
2023-01-01 04:08:00,10164,TWR_104,15.487346516301045,73.762754764491
2023-01-01 04:09:00,10224,TWR_109,19.303616213380455,68.16014139658446
2023-01-01 04:10:00,10306,TWR_109,19.303616213380455,68.16014139658446
2023-01-01 04:11:00,10233,TWR_137,18.469499540000424,90.35804821868227
2023-01-01 04:12:00,10171,TWR_126,19.61534422933427,89.15857917180386
2023-01-01 04:13:00,10151,TWR_120,27.18862129753596,93.02999935039222
2023-01-01 04:14:00,10462,TWR_107,28.56305710884955,82.32007229456732
2023-01-01 04:15:00,10314,TWR_100,13.626289824631987,77.59604272072683
2023-01-01 04:16:00,10373,TWR_127,12.51461235739506,79.27164140099498
2023-01-01 04:17:00,10159,TWR_148,32.20993370291153,77.43031633877567
2023-01-01 04:18:00,10095,TWR_138,14.441802850159597,86.48916666930118
2023-01-01 04:19:00,10471,TWR_113,34.73301005196955,84.2770387295154
2023-01-01 04:20:00,10232,TWR_120,27.18862129753596,93.02999935039222
2023-01-01 04:21:00,10179,TWR_129,29.105825662803923,93.72916953471346
2023-01-01 04:22:00,10112,TWR_120,27.18862129753596,93.02999935039222
2023-01-01 04:23:00,10317,TWR_148,32.20993370291153,77.43031633877567
2023-01-01 04:24:00,10496,TWR_108,22.798625466052894,70.16196866671335
2023-01-01 04:25:00,10441,TWR_116,25.00170052944527,80.39868953239794
2023-01-01 04:26:00,10051,TWR_104,15.487346516301045,73.762754764491
2023-01-01 04:27:00,10267,TWR_130,23.003812343490033,81.69423282969653
2023-01-01 04:28:00,10294,TWR_139,15.899863008405067,94.73435281567039
2023-01-01 04:29:00,10385,TWR_137,18.469499540000424,90.35804821868227
2023-01-01 04:30:00,10386,TWR_142,19.792776902235275,83.15925205207783
2023-01-01 04:31:00,10112,TWR_118,35.767857660247905,90.47885187747232
2023-01-01 04:32:00,10100,TWR_135,13.161260317999943,71.36020272622876
2023-01-01 04:33:00,10112,TWR_149,31.62939903482534,89.14120787318863
2023-01-01 04:34:00,10439,TWR_132,24.379422752781757,88.68409882946685
2023-01-01 04:35:00,10080,TWR_112,21.36350297118406,96.1179542051722
2023-01-01 04:36:00,10186,TWR_113,34.73301005196955,84.2770387295154
2023-01-01 04:37:00,10112,TWR_132,24.379422752781757,88.68409882946685
2023-01-01 04:38:00,10001,TWR_128,30.299848545285126,95.24546930536148
2023-01-01 04:39:00,10129,TWR_142,19.792776902235275,83.15925205207783
2023-01-01 04:40:00,10219,TWR_148,32.20993370291153,77.43031633877567
2023-01-01 04:41:00,10053,TWR_135,13.161260317999943,71.36020272622876
2023-01-01 04:42:00,10342,TWR_143,29.70181444490114,77.43457959213467
2023-01-01 04:43:00,10484,TWR_109,19.303616213380455,68.16014139658446
2023-01-01 04:44:00,10223,TWR_130,23.003812343490033,81.69423282969653
2023-01-01 04:45:00,10224,TWR_105,16.263103092182288,86.07564567799918
2023-01-01 04:46:00,10384,TWR_100,13.626289824631987,77.59604272072683
2023-01-01 04:47:00,10402,TWR_106,16.545624180177516,76.14710078093404
2023-01-01 04:48:00,10125,TWR_126,19.61534422933427,89.15857917180386
2023-01-01 04:49:00,10129,TWR_120,27.18862129753596,93.02999935039222
2023-01-01 04:50:00,10052,TWR_127,12.51461235739506,79.27164140099498
2023-01-01 04:51:00,10171,TWR_115,19.60605607398844,72.08680252426812
2023-01-01 04:52:00,10217,TWR_145,23.4017496054259,88.49886297158089
2023-01-01 04:53:00,10159,TWR_122,25.11891079080595,91.26371244186714
2023-01-01 04:54:00,10197,TWR_119,16.621361388138176,71.12885138280583
2023-01-01 04:55:00,10415,TWR_137,18.469499540000424,90.35804821868227
2023-01-01 04:56:00,10246,TWR_124,15.05095587111947,71.46823313221076
2023-01-01 04:57:00,10323,TWR_127,12.51461235739506,79.27164140099498
2023-01-01 04:58:00,10438,TWR_104,15.487346516301045,73.762754764491
2023-01-01 04:59:00,10202,TWR_120,27.18862129753596,93.02999935039222
2023-01-01 05:00:00,10183,TWR_117,36.247746304049855,75.86912192144298
2023-01-01 05:01:00,10122,TWR_146,25.66775698358199,68.73715467557876
2023-01-01 05:02:00,10400,TWR_105,16.263103092182288,86.07564567799918
2023-01-01 05:03:00,10254,TWR_128,30.299848545285126,95.24546930536148
2023-01-01 05:04:00,10293,TWR_118,35.767857660247905,90.47885187747232
2023-01-01 05:05:00,10279,TWR_132,24.379422752781757,88.68409882946685
2023-01-01 05:06:00,10324,TWR_100,13.626289824631987,77.59604272072683
2023-01-01 05:07:00,10371,TWR_144,36.14080082686398,77.01848732975421
2023-01-01 05:08:00,10097,TWR_102,26.966462104925917,93.94999316240182
2023-01-01 05:09:00,10197,TWR_141,16.991844553958995,90.36684005389243
2023-01-01 05:10:00,10469,TWR_120,27.18862129753596,93.02999935039222
2023-01-01 05:11:00,10394,TWR_134,24.85586096034029,70.14729490028861
2023-01-01 05:12:00,10239,TWR_140,21.159046082342293,91.6483814251902
2023-01-01 05:13:00,10143,TWR_139,15.899863008405067,94.73435281567039
2023-01-01 05:14:00,10096,TWR_102,26.966462104925917,93.94999316240182
2023-01-01 05:15:00,10200,TWR_124,15.05095587111947,71.46823313221076
2023-01-01 05:16:00,10123,TWR_144,36.14080082686398,77.01848732975421
2023-01-01 05:17:00,10186,TWR_137,18.469499540000424,90.35804821868227
2023-01-01 05:18:00,10325,TWR_144,36.14080082686398,77.01848732975421
2023-01-01 05:19:00,10463,TWR_119,16.621361388138176,71.12885138280583
2023-01-01 05:20:00,10348,TWR_143,29.70181444490114,77.43457959213467
2023-01-01 05:21:00,10258,TWR_144,36.14080082686398,77.01848732975421
2023-01-01 05:22:00,10147,TWR_133,12.85971302788046,90.06276640989003
2023-01-01 05:23:00,10251,TWR_120,27.18862129753596,93.02999935039222
2023-01-01 05:24:00,10442,TWR_147,26.810364221551062,78.3955061277839
2023-01-01 05:25:00,10419,TWR_122,25.11891079080595,91.26371244186714
2023-01-01 05:26:00,10402,TWR_105,16.263103092182288,86.07564567799918
2023-01-01 05:27:00,10345,TWR_112,21.36350297118406,96.1179542051722
2023-01-01 05:28:00,10450,TWR_148,32.20993370291153,77.43031633877567
2023-01-01 05:29:00,10146,TWR_122,25.11891079080595,91.26371244186714
2023-01-01 05:30:00,10147,TWR_108,22.798625466052894,70.16196866671335
2023-01-01 05:31:00,10351,TWR_116,25.00170052944527,80.39868953239794
2023-01-01 05:32:00,10198,TWR_101,33.654403644373375,73.6835030101552
2023-01-01 05:33:00,10307,TWR_118,35.767857660247905,90.47885187747232
2023-01-01 05:34:00,10488,TWR_118,35.767857660247905,90.47885187747232
2023-01-01 05:35:00,10416,TWR_106,16.545624180177516,76.14710078093404
2023-01-01 05:36:00,10423,TWR_141,16.991844553958995,90.36684005389243
2023-01-01 05:37:00,10127,TWR_141,16.991844553958995,90.36684005389243
2023-01-01 05:38:00,10038,TWR_119,16.621361388138176,71.12885138280583
2023-01-01 05:39:00,10337,TWR_108,22.798625466052894,70.16196866671335
2023-01-01 05:40:00,10359,TWR_116,25.00170052944527,80.39868953239794
2023-01-01 05:41:00,10128,TWR_126,19.61534422933427,89.15857917180386
2023-01-01 05:42:00,10266,TWR_146,25.66775698358199,68.73715467557876
2023-01-01 05:43:00,10475,TWR_101,33.654403644373375,73.6835030101552
2023-01-01 05:44:00,10440,TWR_135,13.161260317999943,71.36020272622876
2023-01-01 05:45:00,10472,TWR_118,35.767857660247905,90.47885187747232
2023-01-01 05:46:00,10433,TWR_116,25.00170052944527,80.39868953239794
2023-01-01 05:47:00,10150,TWR_104,15.487346516301045,73.762754764491
2023-01-01 05:48:00,10414,TWR_138,14.441802850159597,86.48916666930118
2023-01-01 05:49:00,10477,TWR_117,36.247746304049855,75.86912192144298
2023-01-01 05:50:00,10297,TWR_106,16.545624180177516,76.14710078093404
2023-01-01 05:51:00,10098,TWR_116,25.00170052944527,80.39868953239794
2023-01-01 05:52:00,10262,TWR_138,14.441802850159597,86.48916666930118
2023-01-01 05:53:00,10251,TWR_135,13.161260317999943,71.36020272622876
2023-01-01 05:54:00,10143,TWR_139,15.899863008405067,94.73435281567039
2023-01-01 05:55:00,10345,TWR_144,36.14080082686398,77.01848732975421
2023-01-01 05:56:00,10111,TWR_103,35.722138431333335,69.84319215829468
2023-01-01 05:57:00,10499,TWR_137,18.469499540000424,90.35804821868227
2023-01-01 05:58:00,10059,TWR_124,15.05095587111947,71.46823313221076
2023-01-01 05:59:00,10368,TWR_104,15.487346516301045,73.762754764491
2023-01-01 06:00:00,10001,TWR_129,29.105825662803923,93.72916953471346
2023-01-01 06:01:00,10384,TWR_111,13.452090304204987,70.56628255950567
2023-01-01 06:02:00,10303,TWR_103,35.722138431333335,69.84319215829468
2023-01-01 06:03:00,10253,TWR_123,16.585112746335845,83.73818641158921
2023-01-01 06:04:00,10139,TWR_128,30.299848545285126,95.24546930536148
2023-01-01 06:05:00,10452,TWR_108,22.798625466052894,70.16196866671335
2023-01-01 06:06:00,10036,TWR_103,35.722138431333335,69.84319215829468
